City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Month,DayofWeek,Is_Weekend,Season,PM2.5_to_PM10_Ratio
Delhi,2020-04-01,32.88,65.84,10.4,19.17,19.26,26.73,0.62,13.0,35.06,1.12,9.17,80.0,Satisfactory,4,2,0,Summer,0.4993924590007221
Delhi,2020-04-02,28.51,61.06,9.91,17.18,17.72,22.22,0.6,10.84,39.47,0.91,7.85,78.0,Satisfactory,4,3,0,Summer,0.46691777813760604
Delhi,2020-04-03,31.36,62.69,9.29,20.07,19.33,21.54,0.61,11.99,46.82,1.13,8.6,84.0,Satisfactory,4,4,0,Summer,0.5002392646316914
Delhi,2020-04-04,40.79,77.64,10.07,22.38,21.19,23.06,0.68,12.59,41.26,1.3,9.64,90.0,Satisfactory,4,5,1,Summer,0.5253735120379507
Delhi,2020-04-05,51.79,96.88,10.99,24.42,22.78,25.14,0.81,16.03,44.55,1.74,12.38,103.0,Moderate,4,6,1,Summer,0.534578854927964
Delhi,2020-04-06,59.91,114.88,11.05,24.37,22.68,26.41,0.81,15.59,44.16,2.04,12.8,134.0,Moderate,4,0,0,Summer,0.5215006918393046
Delhi,2020-04-07,33.12,94.02,8.5,19.27,17.38,25.53,0.6,13.46,42.65,1.01,9.13,100.0,Satisfactory,4,1,0,Summer,0.3522654716840516
Delhi,2020-04-08,29.7,79.04,8.38,18.56,16.51,23.41,0.56,12.85,45.8,0.99,8.24,91.0,Satisfactory,4,2,0,Summer,0.3757591045577036
Delhi,2020-04-09,36.13,76.32,8.49,21.37,18.16,23.84,0.66,14.2,48.34,1.11,7.52,89.0,Satisfactory,4,3,0,Summer,0.47340146130239186
Delhi,2020-04-10,57.67,112.93,9.8,27.12,23.3,27.71,0.81,16.32,40.36,1.79,11.45,111.0,Moderate,4,4,0,Summer,0.5106703222290772
Delhi,2020-04-11,53.03,118.1,9.54,23.64,21.9,28.33,0.83,18.38,49.51,1.88,11.18,126.0,Moderate,4,5,1,Summer,0.4490262451394899
Delhi,2020-04-12,38.57,92.7,5.48,17.59,14.66,26.99,0.67,15.7,50.15,1.19,6.87,102.0,Moderate,4,6,1,Summer,0.4160733504199207
Delhi,2020-04-13,60.6,136.77,7.16,23.4,19.83,27.95,0.83,19.86,41.07,1.78,9.62,119.0,Moderate,4,0,0,Summer,0.4430796194846851
Delhi,2020-04-14,58.22,144.7,8.83,25.71,22.96,28.76,0.93,17.38,40.74,2.04,13.12,134.0,Moderate,4,1,0,Summer,0.4023496862311701
Delhi,2020-04-15,58.31,190.98,10.37,24.55,24.05,28.36,0.93,14.89,38.22,2.36,11.89,152.0,Moderate,4,2,0,Summer,0.3053199271896538
Delhi,2020-04-16,69.8,191.17,11.86,25.01,25.66,30.36,0.94,19.42,41.87,2.4,13.75,172.0,Moderate,4,3,0,Summer,0.36512004830716094
Delhi,2020-04-17,26.93,89.58,8.12,15.83,16.95,26.06,0.64,14.08,53.53,1.07,7.79,123.0,Moderate,4,4,0,Summer,0.30062513618413556
Delhi,2020-04-18,29.09,102.53,8.45,15.45,17.02,27.18,0.68,12.63,49.14,1.19,7.55,102.0,Moderate,4,5,1,Summer,0.2837218347437644
Delhi,2020-04-19,35.49,73.86,10.13,19.72,20.82,29.94,0.71,13.17,40.53,1.29,9.46,95.0,Satisfactory,4,6,1,Summer,0.48050364905898124
Delhi,2020-04-20,52.86,113.25,12.38,24.56,25.55,31.57,1.02,15.06,32.67,2.37,15.52,115.0,Moderate,4,0,0,Summer,0.4667549627659606
Delhi,2020-04-21,37.17,87.27,8.89,19.64,19.57,29.75,0.82,15.36,48.56,1.48,8.92,102.0,Moderate,4,1,0,Summer,0.42591955510576884
Delhi,2020-04-22,58.25,130.99,10.78,24.79,24.17,29.39,0.86,17.34,46.94,2.03,13.9,122.0,Moderate,4,2,0,Summer,0.44469043098946154
Delhi,2020-04-23,54.71,127.82,9.42,24.83,22.92,30.02,0.91,17.39,43.99,2.8,17.19,129.0,Moderate,4,3,0,Summer,0.4280237800968254
Delhi,2020-04-24,65.91,138.46,11.0,25.62,24.87,32.62,0.99,18.62,47.98,2.57,13.43,143.0,Moderate,4,4,0,Summer,0.47602195236153433
Delhi,2020-04-25,33.09,85.83,9.6,18.68,19.91,28.65,0.75,12.76,54.53,1.13,8.55,121.0,Moderate,4,5,1,Summer,0.3855295306357972
Delhi,2020-04-26,40.24,117.1,8.42,17.45,17.77,31.61,0.77,16.21,47.16,1.68,8.42,119.0,Moderate,4,6,1,Summer,0.34363791337627747
Delhi,2020-04-27,27.18,53.02,8.28,14.8,16.38,29.94,0.76,15.59,53.43,1.24,6.39,98.0,Satisfactory,4,0,0,Summer,0.512636731183766
Delhi,2020-04-28,41.75,80.36,10.32,17.35,20.03,28.6,0.86,17.6,58.96,1.7,8.3,105.0,Moderate,4,1,0,Summer,0.519537076660813
Delhi,2020-04-29,55.18,114.91,12.66,20.11,22.66,28.86,0.91,19.08,58.57,2.03,13.02,123.0,Moderate,4,2,0,Summer,0.4802018929579506
Delhi,2020-04-30,49.96,115.63,12.73,17.61,20.45,32.99,0.84,17.42,59.55,1.68,9.27,128.0,Moderate,4,3,0,Summer,0.4320677987367656
Delhi,2020-05-01,61.04,143.11,11.8,18.46,20.45,36.43,0.89,17.52,56.81,1.96,11.92,140.0,Moderate,5,4,0,Summer,0.42652504767993116
Delhi,2020-05-02,34.67,107.36,12.81,14.36,19.49,33.93,0.76,13.0,60.45,1.19,6.42,127.0,Moderate,5,5,1,Summer,0.32293218775212196
Delhi,2020-05-03,32.56,83.02,12.72,15.14,21.57,32.48,0.68,11.94,49.04,1.31,7.51,110.0,Moderate,5,6,1,Summer,0.39219464716701224
Delhi,2020-05-04,26.63,60.59,12.86,16.95,20.79,31.35,0.72,11.92,50.56,1.14,9.98,92.0,Satisfactory,5,0,0,Summer,0.43951146328583157
Delhi,2020-05-05,56.24,115.91,13.93,21.36,24.06,30.86,0.87,16.4,52.12,2.0,14.92,117.0,Moderate,5,1,0,Summer,0.4852040334293501
Delhi,2020-05-06,58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,2.04,13.31,139.0,Moderate,5,2,0,Summer,0.3445551539145383
Delhi,2020-05-07,36.02,88.35,10.31,17.97,18.92,25.51,0.73,13.6,73.11,1.46,10.18,140.0,Moderate,5,3,0,Summer,0.407696656392794
Delhi,2020-05-08,51.09,120.82,10.02,21.66,20.69,27.98,0.83,13.82,74.28,1.69,13.41,138.0,Moderate,5,4,0,Summer,0.4228604500673693
Delhi,2020-05-09,54.18,126.9,9.47,17.65,19.17,30.14,0.85,13.33,76.32,1.61,11.66,142.0,Moderate,5,5,1,Summer,0.4269503512454661
Delhi,2020-05-10,44.3,110.39,5.21,16.46,14.47,28.71,0.74,12.02,63.71,1.3,9.23,127.0,Moderate,5,6,1,Summer,0.4013044623489042
Delhi,2020-05-11,43.26,93.49,4.8,19.53,15.6,28.13,0.76,12.66,64.6,1.55,10.63,113.0,Moderate,5,0,0,Summer,0.4627232809634904
Delhi,2020-05-12,43.19,94.4,4.42,18.49,14.62,29.43,0.75,13.84,64.1,1.5,12.68,122.0,Moderate,5,1,0,Summer,0.45752118159405525
Delhi,2020-05-13,68.8,159.2,5.09,21.34,16.74,32.29,0.9,15.41,52.2,1.81,14.78,132.0,Moderate,5,2,0,Summer,0.43216080130552265
Delhi,2020-05-14,56.17,126.53,9.04,25.12,21.86,30.82,0.89,12.92,50.22,1.69,14.93,154.0,Moderate,5,3,0,Summer,0.4439263380706051
Delhi,2020-05-15,47.44,101.93,6.76,23.45,18.9,27.39,0.84,13.71,53.08,1.41,12.6,125.0,Moderate,5,4,0,Summer,0.4654174387774213
Delhi,2020-05-16,81.87,151.8,6.11,26.17,19.89,27.62,0.99,16.19,63.12,1.61,11.64,175.0,Moderate,5,5,1,Summer,0.539328059688221
Delhi,2020-05-17,98.63,187.24,9.24,31.96,26.01,28.76,1.06,20.19,59.79,2.07,15.58,202.0,Poor,5,6,1,Summer,0.5267571003698083
Delhi,2020-05-18,101.02,192.68,11.31,34.76,29.28,28.97,1.12,22.11,53.55,2.42,17.66,222.0,Poor,5,0,0,Summer,0.5242889738203811
Delhi,2020-05-19,106.63,208.65,16.68,42.67,38.49,30.58,1.31,20.41,57.05,2.75,23.02,238.0,Poor,5,1,0,Summer,0.5110472057941663
Delhi,2020-05-20,67.8,155.41,8.79,32.8,25.93,28.73,1.03,18.96,62.34,1.92,15.99,196.0,Moderate,5,2,0,Summer,0.4362653597820902
Delhi,2020-05-21,55.92,163.77,9.67,31.36,25.81,25.55,1.09,18.99,62.56,1.72,15.2,149.0,Moderate,5,3,0,Summer,0.3414544767573153
Delhi,2020-05-22,94.37,213.47,17.16,45.36,40.17,28.56,1.31,26.05,55.45,2.96,26.42,199.0,Moderate,5,4,0,Summer,0.44207616788271814
Delhi,2020-05-23,74.92,209.49,16.74,42.43,37.85,28.82,1.16,17.05,41.87,2.77,28.72,202.0,Poor,5,5,1,Summer,0.3576304341131776
Delhi,2020-05-24,55.37,179.3,8.13,27.35,21.76,26.54,0.87,17.11,53.31,1.76,15.43,174.0,Moderate,5,6,1,Summer,0.30881204512653626
Delhi,2020-05-25,61.46,162.41,9.3,30.92,25.0,27.22,0.94,21.3,54.74,1.88,13.82,157.0,Moderate,5,0,0,Summer,0.3784249715016011
Delhi,2020-05-26,55.38,190.11,19.09,37.79,37.41,27.06,1.1,16.82,38.73,2.51,24.05,153.0,Moderate,5,1,0,Summer,0.29130503239542876
Delhi,2020-05-27,43.22,161.76,7.58,26.95,21.37,25.79,0.83,14.49,66.77,1.7,16.71,156.0,Moderate,5,2,0,Summer,0.2671859528487515
Delhi,2020-05-28,39.07,229.55,4.89,17.1,13.26,29.02,0.8,11.68,55.92,1.11,7.56,174.0,Moderate,5,3,0,Summer,0.17020256950467189
Delhi,2020-05-29,24.62,66.66,5.14,19.02,14.69,32.19,0.77,9.95,47.48,1.1,10.48,129.0,Moderate,5,4,0,Summer,0.3693369281527614
Delhi,2020-05-30,23.09,53.19,5.04,18.51,14.11,36.19,0.84,9.95,50.29,0.95,7.61,84.0,Satisfactory,5,5,1,Summer,0.43410414675495124
Delhi,2020-05-31,21.51,40.43,5.02,17.05,13.15,34.91,0.84,9.06,42.29,1.05,9.05,80.0,Satisfactory,5,6,1,Summer,0.5320306571350321
Delhi,2020-06-01,41.05,80.47,5.87,22.99,17.6,35.0,0.96,14.02,50.57,1.94,16.96,100.0,Satisfactory,6,0,0,Monsoon,0.5101279916723251
Delhi,2020-06-02,45.9,98.32,7.25,24.78,19.94,35.78,0.92,12.71,50.06,1.75,21.26,123.0,Moderate,6,1,0,Monsoon,0.46684295700932715
Delhi,2020-06-03,50.62,114.01,7.07,28.02,21.64,36.05,0.9,15.91,52.16,1.93,20.14,123.0,Moderate,6,2,0,Monsoon,0.44399613679505184
Delhi,2020-06-04,68.24,143.79,11.87,34.11,29.57,38.85,1.09,17.97,39.14,2.79,29.63,144.0,Moderate,6,3,0,Monsoon,0.4745809828598582
Delhi,2020-06-05,42.43,87.05,7.6,25.87,20.45,35.51,0.87,12.46,44.83,2.0,18.02,126.0,Moderate,6,4,0,Monsoon,0.4874210168015966
Delhi,2020-06-06,35.14,80.49,5.85,21.25,16.37,31.81,0.82,10.69,51.46,1.6,11.45,102.0,Moderate,6,5,1,Monsoon,0.4365759667464783
Delhi,2020-06-07,39.99,91.17,6.5,22.65,17.92,30.79,0.86,11.89,45.4,1.82,17.23,104.0,Moderate,6,6,1,Monsoon,0.4386311238496093
Delhi,2020-06-08,46.9,103.27,7.94,25.81,21.44,31.81,0.94,15.78,51.77,1.99,20.22,112.0,Moderate,6,0,0,Monsoon,0.45414931292583216
Delhi,2020-06-09,64.77,148.67,11.04,32.01,28.36,33.83,1.01,15.06,49.14,2.23,27.6,138.0,Moderate,6,1,0,Monsoon,0.435662874583555
Delhi,2020-06-10,58.9,156.29,16.38,34.31,35.09,33.27,1.03,14.12,40.8,2.17,24.61,154.0,Moderate,6,2,0,Monsoon,0.3768635205268186
Delhi,2020-06-11,54.69,134.36,12.37,30.94,30.0,36.54,0.91,12.74,40.63,1.84,22.43,142.0,Moderate,6,3,0,Monsoon,0.4070407829187199
Delhi,2020-06-12,64.0,152.7,12.41,30.05,29.74,38.64,1.06,12.9,43.37,2.16,19.86,152.0,Moderate,6,4,0,Monsoon,0.419122459599722
Delhi,2020-06-13,52.36,129.33,8.9,25.46,22.93,36.62,0.95,10.59,34.95,2.09,17.4,132.0,Moderate,6,5,1,Monsoon,0.404855792122046
Delhi,2020-06-14,71.08,150.28,8.19,26.01,22.01,40.0,1.04,13.57,38.86,2.42,23.32,147.0,Moderate,6,6,1,Monsoon,0.47298376049385304
Delhi,2020-06-15,48.69,120.23,7.8,25.95,21.79,35.38,0.88,12.57,48.39,1.9,16.58,130.0,Moderate,6,0,0,Monsoon,0.4049737968479265
Delhi,2020-06-16,39.87,107.99,7.35,24.58,19.98,32.62,0.88,12.08,51.4,1.99,19.29,126.0,Moderate,6,1,0,Monsoon,0.3692008485118914
Delhi,2020-06-17,34.35,92.58,5.47,16.94,14.73,29.4,0.78,10.84,48.72,1.55,14.6,110.0,Moderate,6,2,0,Monsoon,0.37103045613490543
Delhi,2020-06-18,36.84,100.62,6.02,18.32,15.69,28.68,0.82,12.19,47.98,1.5,12.01,107.0,Moderate,6,3,0,Monsoon,0.3661299903982311
Delhi,2020-06-19,57.6,205.56,6.58,17.78,15.57,27.96,0.86,11.98,40.95,1.69,14.04,132.0,Moderate,6,4,0,Monsoon,0.2802101562550586
Delhi,2020-06-20,35.96,108.73,6.53,20.37,17.92,26.38,0.8,10.98,36.24,1.42,14.47,158.0,Moderate,6,5,1,Monsoon,0.33072748707139255
Delhi,2020-06-21,39.7,95.63,7.21,23.7,19.89,28.84,0.85,11.71,33.92,1.51,17.57,105.0,Moderate,6,6,1,Monsoon,0.4151416875965525
Delhi,2020-06-22,39.47,77.48,5.67,20.61,17.46,34.32,0.91,11.08,42.76,1.54,18.47,104.0,Moderate,6,0,0,Monsoon,0.5094217796925429
Delhi,2020-06-23,29.02,64.12,6.22,16.39,15.33,33.32,0.88,11.09,28.64,1.25,12.99,85.0,Satisfactory,6,1,0,Monsoon,0.4525888887618701
Delhi,2020-06-24,30.91,62.61,6.63,16.84,15.72,31.45,0.89,11.02,24.77,1.28,12.13,71.0,Satisfactory,6,2,0,Monsoon,0.4936910957723831
Delhi,2020-06-25,38.37,77.76,9.33,21.41,21.17,30.48,1.02,11.28,25.92,1.59,19.18,86.0,Satisfactory,6,3,0,Monsoon,0.4934413516789949
Delhi,2020-06-26,50.01,112.08,9.67,22.06,21.75,32.64,1.01,11.66,24.82,2.07,23.31,104.0,Moderate,6,4,0,Monsoon,0.4461991394878735
Delhi,2020-06-27,39.8,155.94,10.88,21.46,22.47,31.43,0.87,10.38,18.88,1.69,19.99,112.0,Moderate,6,5,1,Monsoon,0.25522636747963084
Delhi,2020-06-28,59.52,308.65,12.67,21.6,23.86,29.27,0.94,10.7,18.05,1.71,25.13,196.0,Moderate,6,6,1,Monsoon,0.19283978554077505
Delhi,2020-06-29,44.86,184.12,10.5,21.57,21.94,27.97,0.88,11.58,26.61,2.13,23.8,233.0,Poor,6,0,0,Monsoon,0.2436454472971679
Delhi,2020-06-30,39.8,91.98,5.99,17.96,15.44,28.48,0.84,10.51,37.29,1.57,16.37,114.0,Moderate,6,1,0,Monsoon,0.4327027567655712
Delhi,2020-07-01,54.01,128.66,6.33,21.05,16.81,29.06,0.97,11.15,29.73,2.03,23.57,101.0,Moderate,7,2,0,Monsoon,0.41978858681961306
Ernakulam,2020-01-22,37.48,80.65,127.81,7.76,135.57,101.97,1.94,3.34,30.84,0.64,1.01,118.0,Moderate,1,2,0,Winter,0.4647241107907735
Ernakulam,2020-01-23,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,118.0,Moderate,1,3,0,Winter,0.5076295933567141
Ernakulam,2020-01-24,41.13,68.71,125.76,7.95,133.71,102.66,1.12,3.46,30.84,0.68,1.87,118.0,Moderate,1,4,0,Winter,0.598602814748904
Ernakulam,2020-01-25,53.0,84.58,126.22,7.8,134.02,104.05,1.17,3.48,30.84,0.9,1.93,154.0,Moderate,1,5,1,Winter,0.6266256724210727
Ernakulam,2020-01-26,58.31,85.47,125.14,7.95,133.09,103.2,1.2,3.54,30.84,1.15,1.83,153.0,Moderate,1,6,1,Winter,0.6822276742456105
Ernakulam,2020-01-27,53.06,80.24,152.12,5.9,156.21,133.25,1.24,3.49,30.84,1.34,2.34,159.0,Moderate,1,0,0,Winter,0.6612661931547086
Ernakulam,2020-01-28,60.99,95.07,133.5,7.48,140.31,107.43,1.37,3.64,30.84,1.62,2.5,180.0,Moderate,1,1,0,Winter,0.6415272889289231
Ernakulam,2020-01-29,57.41,96.7,67.41,16.13,83.55,36.6,1.35,3.59,30.84,5.05,9.85,127.0,Moderate,1,2,0,Winter,0.5936918242637866
Ernakulam,2020-01-30,43.89,79.3,44.57,19.16,63.72,19.41,1.35,3.54,30.84,4.97,6.4,96.0,Satisfactory,1,3,0,Winter,0.5534678366523602
Ernakulam,2020-01-31,35.45,78.48,43.56,19.28,62.85,28.95,1.27,3.58,30.84,3.9,5.24,89.0,Satisfactory,1,4,0,Winter,0.45170743563063925
Ernakulam,2020-02-01,38.01,74.51,41.56,19.55,61.12,27.62,1.17,3.53,30.84,1.35,2.58,86.0,Satisfactory,2,5,1,Winter,0.5101328612248978
Ernakulam,2020-02-02,38.63,67.05,39.98,19.76,59.74,26.53,1.08,3.54,30.84,1.77,4.24,77.0,Satisfactory,2,6,1,Winter,0.5761372024438897
Ernakulam,2020-02-03,40.97,72.23,39.32,13.29,57.08,26.07,1.13,3.53,30.84,1.06,2.01,80.0,Satisfactory,2,0,0,Winter,0.5672158304414255
Ernakulam,2020-02-04,54.34,89.68,37.19,5.13,52.02,24.66,1.41,3.44,30.84,1.08,1.94,92.0,Satisfactory,2,1,0,Winter,0.6059321966332271
Ernakulam,2020-02-05,52.85,95.99,34.89,3.9,43.67,23.18,1.41,3.48,30.84,1.05,1.73,97.0,Satisfactory,2,2,0,Winter,0.5505781794918411
Ernakulam,2020-02-06,35.61,69.55,33.26,0.72,29.33,21.83,1.36,3.64,30.84,0.75,1.49,95.0,Satisfactory,2,3,0,Winter,0.5120057438963947
Ernakulam,2020-02-07,42.18,70.64,66.03,0.69,53.2,44.3,1.51,3.78,30.84,1.75,3.66,98.0,Satisfactory,2,4,0,Winter,0.597112109327405
Ernakulam,2020-02-08,36.49,69.27,88.74,21.69,69.87,59.59,1.3,3.56,30.84,2.53,3.67,96.0,Satisfactory,2,5,1,Winter,0.5267792619203225
Ernakulam,2020-02-09,36.94,65.81,81.3,21.69,64.43,54.52,1.15,3.53,30.84,0.81,1.33,86.0,Satisfactory,2,6,1,Winter,0.5613128618551456
Ernakulam,2020-02-10,39.27,68.24,80.98,0.33,65.59,56.08,1.33,3.64,30.84,1.89,2.03,91.0,Satisfactory,2,0,0,Winter,0.5754689247440077
Ernakulam,2020-02-11,38.45,70.37,84.83,0.68,84.43,74.95,1.23,3.61,30.84,1.48,3.52,104.0,Moderate,2,1,0,Winter,0.5463976048543754
Ernakulam,2020-02-12,51.09,85.94,73.25,0.68,73.89,64.53,1.42,3.46,30.84,1.34,2.68,101.0,Moderate,2,2,0,Winter,0.5944845171691353
Ernakulam,2020-02-13,39.8,72.06,99.92,2.63,98.17,58.5,1.36,3.67,30.84,1.13,2.32,92.0,Satisfactory,2,3,0,Winter,0.552317505518769
Ernakulam,2020-02-14,49.84,83.54,78.8,0.36,78.9,17.96,1.46,3.66,30.84,3.99,7.9,108.0,Moderate,2,4,0,Winter,0.5966004237897963
Ernakulam,2020-02-15,33.41,51.47,79.95,0.81,79.9,14.05,1.36,3.87,30.84,2.26,3.2,99.0,Satisfactory,2,5,1,Winter,0.6491159772854871
Ernakulam,2020-02-16,39.71,58.34,81.76,0.27,81.43,15.4,1.04,4.08,30.84,0.07,0.26,106.0,Moderate,2,6,1,Winter,0.6806650551822925
Ernakulam,2020-02-17,50.63,79.13,69.33,0.87,70.2,12.57,1.33,3.54,30.84,0.67,1.55,96.0,Satisfactory,2,0,0,Winter,0.6398331778107775
Ernakulam,2020-02-18,49.29,78.67,65.8,1.19,67.0,11.86,1.28,3.47,30.84,0.62,1.22,93.0,Satisfactory,2,1,0,Winter,0.6265412402880228
Ernakulam,2020-02-19,78.27,116.73,63.43,1.42,64.85,11.41,1.64,3.53,30.84,1.86,2.55,133.0,Moderate,2,2,0,Winter,0.6705217110381074
Ernakulam,2020-02-20,55.37,88.08,60.95,1.63,62.59,10.94,1.39,3.45,30.84,0.84,1.73,114.0,Moderate,2,3,0,Winter,0.6286330537167001
Ernakulam,2020-02-21,59.74,89.73,59.45,1.77,61.22,10.68,1.61,3.47,30.84,1.14,2.25,102.0,Moderate,2,4,0,Winter,0.6657750956672785
Ernakulam,2020-02-22,47.75,75.74,59.83,1.72,61.55,10.8,1.39,3.51,30.84,0.9,1.49,96.0,Satisfactory,2,5,1,Winter,0.6304462552093181
Ernakulam,2020-02-23,37.76,59.35,58.97,1.79,60.76,10.66,1.22,3.52,30.84,0.62,1.08,76.0,Satisfactory,2,6,1,Winter,0.6362257685555894
Ernakulam,2020-02-24,44.43,72.73,57.9,1.89,59.79,10.47,1.5,3.52,30.84,0.83,1.64,90.0,Satisfactory,2,0,0,Winter,0.6108895832408967
Ernakulam,2020-02-25,42.85,69.29,57.31,1.94,59.25,10.41,1.53,3.65,30.84,1.64,3.4,94.0,Satisfactory,2,1,0,Winter,0.6184153468261604
Ernakulam,2020-02-26,52.33,79.96,57.44,1.89,59.34,10.52,1.35,3.65,30.84,0.84,1.42,96.0,Satisfactory,2,2,0,Winter,0.6544522179283114
Ernakulam,2020-02-27,46.96,69.25,56.91,1.94,58.86,10.45,1.55,3.7,30.84,2.06,4.29,95.0,Satisfactory,2,3,0,Winter,0.6781227338899245
Ernakulam,2020-02-28,47.25,72.04,57.27,1.89,59.16,10.71,1.73,3.99,30.84,1.27,2.45,102.0,Moderate,2,4,0,Winter,0.6558856099960354
Ernakulam,2020-02-29,35.35,56.01,53.8,2.24,56.05,9.75,1.41,3.52,30.84,0.55,1.42,94.0,Satisfactory,2,5,1,Winter,0.6311372856429694
Ernakulam,2020-03-01,34.65,54.4,53.02,2.32,55.34,9.59,1.24,3.53,30.84,0.49,0.9,79.0,Satisfactory,3,6,1,Summer,0.6369485177031523
Ernakulam,2020-03-02,35.76,54.77,53.02,2.31,55.32,9.66,1.58,3.6,30.84,0.77,1.83,89.0,Satisfactory,3,0,0,Summer,0.6529121662787627
Ernakulam,2020-03-03,27.97,43.68,51.02,2.47,53.49,9.34,1.63,3.67,30.84,0.83,2.31,101.0,Moderate,3,1,0,Summer,0.6403388131790565
Ernakulam,2020-03-04,30.85,61.79,0.94,6.94,7.86,0.18,1.76,4.29,30.84,0.55,1.62,102.0,Moderate,3,2,0,Summer,0.49927171873649917
Ernakulam,2020-03-05,37.26,73.37,0.59,6.96,7.53,0.11,1.87,4.12,30.84,0.3,0.91,104.0,Moderate,3,3,0,Summer,0.5078369836740223
Ernakulam,2020-03-06,30.91,63.61,0.27,6.99,7.16,0.05,1.79,3.98,30.84,1.51,2.55,104.0,Moderate,3,4,0,Summer,0.4859298775989644
Ernakulam,2020-03-07,18.17,44.89,0.09,7.0,7.0,0.02,1.25,3.62,30.84,0.62,1.61,86.0,Satisfactory,3,5,1,Summer,0.4047671997155893
Ernakulam,2020-03-08,27.59,52.22,0.13,7.0,7.01,0.02,1.35,3.57,30.84,0.58,1.18,88.0,Satisfactory,3,6,1,Summer,0.5283416214411792
Ernakulam,2020-03-09,24.22,48.87,0.8,6.99,7.08,0.15,1.48,3.62,30.84,0.54,1.79,90.0,Satisfactory,3,0,0,Summer,0.49560056280743686
Ernakulam,2020-03-10,32.43,58.49,0.06,7.0,6.98,0.01,1.32,3.63,30.84,0.76,1.48,77.0,Satisfactory,3,1,0,Summer,0.5544537432987905
Ernakulam,2020-03-11,22.94,67.87,0.12,5.0,6.03,1.04,1.68,3.91,30.84,0.15,0.35,118.0,Moderate,3,2,0,Summer,0.3379991109768806
Ernakulam,2020-03-12,13.87,40.87,0.11,5.0,5.99,1.0,1.37,3.86,30.84,0.18,0.77,88.0,Satisfactory,3,3,0,Summer,0.3393687218162779
Ernakulam,2020-03-13,21.11,59.54,0.98,2.99,2.4,2.0,1.68,4.05,30.84,0.38,1.33,118.0,Moderate,3,4,0,Summer,0.35455155602029637
Ernakulam,2020-03-14,27.79,66.92,0.99,2.99,2.43,2.04,1.48,3.58,30.84,0.76,1.48,94.0,Satisfactory,3,5,1,Summer,0.4152719603216981
Ernakulam,2020-03-15,37.26,72.16,0.99,2.99,2.43,2.05,1.38,3.51,30.84,0.63,1.1,87.0,Satisfactory,3,6,1,Summer,0.5163525427334736
Ernakulam,2020-03-16,37.0,75.59,1.0,2.99,2.44,2.07,1.58,3.52,30.84,0.61,1.3,93.0,Satisfactory,3,0,0,Summer,0.48948272933611947
Ernakulam,2020-03-17,45.49,84.85,0.98,2.99,2.42,2.04,1.6,4.04,30.84,0.31,0.47,98.0,Satisfactory,3,1,0,Summer,0.5361225629213605
Ernakulam,2020-03-18,46.85,90.0,0.99,2.99,2.44,2.05,1.85,4.0,30.84,0.77,1.14,99.0,Satisfactory,3,2,0,Summer,0.520555549771605
Ernakulam,2020-03-19,39.62,81.13,1.0,3.0,2.44,2.05,1.7,3.53,30.84,0.8,1.52,100.0,Satisfactory,3,3,0,Summer,0.48835202159063207
Ernakulam,2020-03-20,33.6,64.61,1.3,3.14,3.27,2.43,1.54,3.43,30.84,0.57,1.19,98.0,Satisfactory,3,4,0,Summer,0.5200433288957851
Ernakulam,2020-03-21,31.66,64.3,2.07,3.5,5.31,3.44,1.52,3.5,30.84,0.54,1.05,92.0,Satisfactory,3,5,1,Summer,0.4923794635710815
Ernakulam,2020-03-22,20.49,38.97,2.05,3.5,5.27,3.41,1.11,3.45,30.84,0.27,0.32,69.0,Satisfactory,3,6,1,Summer,0.5257890550220925
Ernakulam,2020-03-23,17.84,47.35,2.1,3.5,5.31,3.44,1.25,3.41,30.84,0.27,0.56,70.0,Satisfactory,3,0,0,Summer,0.3767687354431101
Ernakulam,2020-03-24,24.79,48.95,2.07,3.5,5.29,3.42,1.25,3.22,30.84,0.32,0.42,74.0,Satisfactory,3,1,0,Summer,0.5064351275498442
Ernakulam,2020-03-25,15.93,31.35,2.06,3.5,5.28,3.41,1.15,3.47,30.84,0.02,0.08,61.0,Satisfactory,3,2,0,Summer,0.5081339550834464
Ernakulam,2020-03-26,20.66,40.24,2.04,3.5,5.25,3.39,1.1,3.19,30.84,0.15,0.2,59.0,Satisfactory,3,3,0,Summer,0.5134194703424585
Ernakulam,2020-03-27,30.79,54.13,2.08,3.5,5.28,3.41,1.17,3.12,30.84,0.31,0.33,64.0,Satisfactory,3,4,0,Summer,0.5688158032733086
Ernakulam,2020-03-28,30.1,56.39,2.12,3.5,5.33,3.48,1.15,3.13,30.84,0.31,0.41,63.0,Satisfactory,3,5,1,Summer,0.5337825760989081
Ernakulam,2020-03-29,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,56.0,Satisfactory,3,6,1,Summer,0.5076295933567141
Ernakulam,2020-03-30,22.27,45.67,2.06,3.51,5.28,3.44,1.16,3.39,30.84,0.0,0.0,118.0,Moderate,3,0,0,Summer,0.4876286295680177
